ID,Category
259712,FWD
258017,DEF
258036,DEF
258403,FWD
258604,DEF
258629,DEF
258711,FWD
256934,DEF
256956,DEF
257113,DEF
255794,FWD
255808,FWD
255812,GK
255815,FWD
256130,DEF
254035,DEF
254275,FWD
253464,GK
254321,FWD
254518,FWD
254530,GK
254884,FWD
255002,FWD
250865,GK
251416,DEF
251390,FWD
251433,GK
252482,DEF
245509,DEF
245743,DEF
245858,GK
247107,FWD
247098,DEF
241471,FWD
241610,DEF
242145,GK
242607,FWD
242976,GK
242985,DEF
233689,GK
236328,FWD
260809,FWD
260714,GK
260853,DEF
260984,GK
261028,FWD
261410,DEF
259279,GK
259351,FWD
259508,FWD
259585,FWD
259626,FWD
260376,FWD
260383,DEF
257778,FWD
258056,GK
258046,FWD
258292,GK
258329,GK
258440,DEF
258649,FWD
258724,DEF
256498,DEF
256534,DEF
256551,DEF
256554,DEF
256935,FWD
256946,FWD
257036,DEF
257065,FWD
255498,GK
255544,DEF
255746,DEF
255764,DEF
255817,DEF
255900,GK
255976,GK
255802,FWD
256043,FWD
253000,FWD
253078,DEF
253461,GK
253801,DEF
253981,DEF
253963,FWD
254656,FWD
254574,DEF
254736,FWD
250755,FWD
250792,DEF
250895,GK
250957,GK
250988,FWD
251832,FWD
243342,FWD
245847,DEF
246262,GK
246620,DEF
247033,GK
247176,GK
222173,DEF
224866,FWD
233681,GK
234804,DEF
237463,GK
239427,DEF
259924,FWD
260187,DEF
260240,FWD
260461,DEF
260537,DEF
260734,FWD
260850,DEF
258749,FWD
258839,FWD
259201,DEF
259234,DEF
259246,GK
259257,GK
259272,FWD
259292,DEF
257186,FWD
257425,GK
257628,DEF
257695,GK
258032,FWD
255788,FWD
255982,GK
256201,GK
252783,GK
254921,DEF
254906,GK
247873,FWD
247874,FWD
248567,DEF
248667,DEF
248723,FWD
248739,GK
251590,DEF
251549,FWD
240210,GK
240393,DEF
240531,GK
241338,DEF
242108,FWD
243485,FWD
244397,FWD
245210,GK
245260,FWD
261240,FWD
261194,DEF
261244,FWD
261386,DEF
261565,DEF
261536,DEF
261585,FWD
210750,GK
259770,DEF
260343,FWD
260588,DEF
260681,DEF
260715,DEF
258402,GK
258828,FWD
258693,GK
259147,DEF
259135,DEF
256563,GK
256879,GK
257006,FWD
257045,GK
257085,GK
257261,DEF
257400,FWD
254951,FWD
255014,GK
255141,GK
255369,FWD
255769,DEF
255786,FWD
255903,FWD
255922,DEF
247661,FWD
248497,FWD
251546,DEF
251111,FWD
252644,FWD
252698,DEF
252871,DEF
243071,FWD
243297,DEF
245335,GK
260462,FWD
260544,DEF
260951,FWD
260838,FWD
233407,GK
246120,FWD
246134,GK
253744,DEF
253079,DEF
254002,DEF
254128,FWD
254270,FWD
256342,DEF
256389,FWD
256387,GK
256446,FWD
257991,FWD
258052,GK
258288,GK
259380,FWD
259329,GK
259476,DEF
259526,DEF
259568,GK
260732,DEF
261024,FWD
234393,FWD
245435,GK
246194,DEF
246243,DEF
246269,FWD
251737,FWD
251771,GK
252142,FWD
252198,DEF
254959,DEF
255664,GK
255623,FWD
256606,FWD
255704,GK
256754,GK
256786,FWD
258228,FWD
258309,GK
258363,DEF
258462,FWD
258474,FWD
259509,FWD
259566,DEF
259629,FWD
260967,GK
261110,DEF
241454,FWD
243130,GK
247899,FWD
247491,DEF
252251,FWD
252733,DEF
255049,FWD
255403,FWD
255322,GK
255480,FWD
256173,GK
256217,DEF
256369,FWD
256473,DEF
257285,FWD
257482,DEF
257487,DEF
257636,DEF
257699,FWD
259032,DEF
259144,DEF
259167,DEF
260423,GK
260625,FWD
260689,DEF
182471,GK
184492,DEF
208932,GK
212069,GK
239895,FWD
240518,DEF
240609,FWD
248047,GK
248322,FWD
248836,DEF
253099,FWD
255501,DEF
255460,FWD
255637,FWD
256176,FWD
256192,GK
256186,GK
256193,DEF
256532,FWD
257476,DEF
257553,DEF
257641,DEF
257815,GK
259092,DEF
260163,FWD
260490,FWD
260503,FWD
260997,DEF
261114,FWD
261234,GK
261429,DEF
222185,DEF
224550,DEF
234301,GK
234950,FWD
235786,FWD
238715,FWD
243025,DEF
243102,DEF
243128,GK
243216,DEF
246080,DEF
246601,FWD
246915,GK
246990,DEF
251170,FWD
251199,FWD
251239,FWD
251301,FWD
252498,FWD
255345,GK
256263,DEF
257310,FWD
257330,FWD
257342,GK
259026,DEF
259128,DEF
259091,DEF
259185,FWD
260016,FWD
260302,DEF
261515,DEF
261520,FWD
237204,FWD
237969,DEF
241343,DEF
241599,GK
241825,GK
244207,FWD
244328,FWD
245026,FWD
245142,FWD
247095,DEF
247121,GK
247196,DEF
247259,FWD
251164,GK
251224,FWD
251261,FWD
251273,FWD
251275,FWD
252758,FWD
252879,FWD
254649,FWD
255003,FWD
255061,FWD
255157,FWD
255877,DEF
255902,DEF
255936,DEF
255883,FWD
257142,GK
256975,DEF
257178,FWD
257173,FWD
258211,FWD
258517,DEF
258539,FWD
259163,DEF
259229,FWD
259355,FWD
260416,GK
260431,FWD
260467,FWD
261312,DEF
210987,FWD
210854,DEF
229368,GK
231026,DEF
231065,FWD
231346,FWD
235975,FWD
236762,DEF
236662,DEF
239735,DEF
239906,FWD
242106,DEF
242300,FWD
242302,FWD
242754,GK
244179,FWD
244511,FWD
244746,GK
244883,FWD
247421,DEF
247532,FWD
247550,DEF
247428,GK
251018,FWD
251093,DEF
251369,GK
252374,FWD
252506,DEF
252535,FWD
254394,GK
254399,GK
254680,FWD
254693,DEF
255675,GK
255776,GK
255755,FWD
255868,FWD
256673,DEF
256499,DEF
256743,DEF
256889,DEF
257631,DEF
257906,DEF
258635,DEF
259116,DEF
259190,DEF
259271,DEF
259398,DEF
260378,DEF
260382,DEF
260418,DEF
260930,DEF
260959,FWD
261026,GK
261030,FWD
261198,DEF
184714,FWD
209324,GK
211806,FWD
215204,FWD
215997,GK
229114,GK
229192,FWD
229393,GK
230081,FWD
236012,DEF
236234,FWD
236550,FWD
236746,DEF
237208,FWD
237171,GK
240486,DEF
237381,GK
243167,FWD
243173,FWD
245649,DEF
245689,DEF
245729,DEF
248063,FWD
251091,FWD
251316,FWD
251506,DEF
252219,FWD
252163,DEF
252223,DEF
252295,DEF
252337,DEF
252510,FWD
254135,FWD
255247,DEF
255391,DEF
256002,DEF
256024,DEF
256022,FWD
256886,DEF
256980,FWD
256982,DEF
257806,DEF
257822,DEF
257859,FWD
257920,FWD
258477,DEF
258570,DEF
258684,DEF
259418,DEF
259360,GK
259420,GK
259444,DEF
260420,FWD
260528,FWD
261233,DEF
260477,DEF
177597,FWD
200061,DEF
206332,DEF
216111,FWD
219486,DEF
218292,FWD
223069,DEF
224188,DEF
224466,FWD
224675,FWD
225251,FWD
230014,DEF
230073,DEF
232449,GK
232565,GK
232566,GK
232904,DEF
236222,FWD
236485,DEF
238755,FWD
238904,FWD
239173,FWD
239192,DEF
239275,GK
241134,DEF
241853,FWD
243178,DEF
244578,GK
244677,GK
244671,FWD
245981,FWD
247685,FWD
251523,GK
252707,DEF
253025,DEF
254140,DEF
254480,FWD
254509,DEF
255091,FWD
255146,DEF
255151,GK
255174,FWD
255318,DEF
255365,FWD
255874,DEF
255879,FWD
255899,FWD
255952,GK
256000,DEF
256723,FWD
256727,FWD
256725,FWD
256792,GK
257010,GK
257013,FWD
257541,FWD
257621,DEF
258184,DEF
258181,GK
258191,FWD
258229,FWD
258359,DEF
258910,FWD
258934,FWD
258984,DEF
258945,DEF
259461,FWD
259598,FWD
260575,DEF
260577,FWD
261178,FWD
261338,FWD
261417,GK
168913,FWD
261446,FWD
183025,FWD
200319,DEF
200658,GK
201921,FWD
202727,FWD
202932,FWD
220819,DEF
221277,DEF
224998,FWD
225198,DEF
225280,GK
228152,DEF
228658,DEF
232403,DEF
232506,GK
235004,DEF
235064,DEF
235267,DEF
235597,GK
235421,GK
236785,FWD
236890,FWD
237699,FWD
238969,GK
239189,FWD
240745,FWD
240772,FWD
240664,FWD
241048,FWD
242282,DEF
242710,FWD
244886,DEF
245622,FWD
245481,DEF
245822,GK
246278,GK
247755,DEF
247780,FWD
247905,DEF
248073,GK
248025,GK
251028,FWD
251048,FWD
251054,FWD
251081,FWD
251167,DEF
251743,DEF
251848,FWD
252073,FWD
252302,DEF
252421,DEF
252424,DEF
254188,DEF
254191,GK
254765,DEF
254820,FWD
254905,FWD
255721,DEF
255887,DEF
256859,DEF
256942,DEF
257335,DEF
258218,DEF
258273,FWD
259054,FWD
259153,GK
259178,FWD
259974,FWD
260217,DEF
261169,DEF
261560,FWD
160142,FWD
169389,DEF
182156,DEF
182474,GK
183122,DEF
182681,DEF
183549,GK
184467,FWD
197883,FWD
202103,DEF
203428,DEF
208095,FWD
208168,FWD
208590,DEF
208813,FWD
210986,DEF
211228,DEF
213797,DEF
213765,DEF
216106,GK
222300,DEF
222380,DEF
222282,DEF
222624,DEF
222625,DEF
222822,DEF
222864,GK
224257,DEF
227288,FWD
227913,DEF
228106,DEF
228191,DEF
229881,FWD
230068,DEF
230290,FWD
230179,GK
230631,GK
232106,DEF
232490,FWD
234173,DEF
234296,FWD
234412,FWD
232545,FWD
234639,DEF
235051,DEF
234677,FWD
236803,FWD
238588,GK
238667,DEF
239681,DEF
239742,GK
239746,GK
241037,FWD
241214,DEF
241334,DEF
241379,FWD
241415,FWD
242863,DEF
242975,DEF
242980,FWD
243052,DEF
244529,DEF
246180,DEF
246228,FWD
246422,FWD
246433,FWD
247187,FWD
247286,FWD
247601,DEF
247611,GK
250785,DEF
250945,DEF
250962,FWD
252471,DEF
252524,DEF
253118,FWD
253135,DEF
253362,FWD
253438,FWD
253462,DEF
254537,DEF
254590,FWD
255145,DEF
255225,DEF
255234,FWD
255906,DEF
255947,DEF
257267,DEF
257291,DEF
258178,DEF
258769,DEF
258746,FWD
258811,DEF
258871,FWD
258895,FWD
259323,FWD
259419,FWD
259480,FWD
259551,FWD
259569,FWD
260800,FWD
260874,DEF
261018,GK
261084,FWD
155567,DEF
160065,DEF
169590,DEF
169912,FWD
171923,DEF
171970,DEF
172823,FWD
182398,DEF
182489,GK
183477,GK
183517,DEF
183784,FWD
183789,GK
183993,FWD
189331,DEF
189695,FWD
190235,DEF
190486,FWD
193073,DEF
193113,FWD
200781,DEF
200844,DEF
201026,DEF
201337,FWD
201212,DEF
201277,DEF
201539,FWD
203500,FWD
203424,FWD
203851,DEF
204821,FWD
204495,DEF
205747,GK
209784,DEF
210280,DEF
210392,DEF
210509,GK
213434,FWD
213376,DEF
213665,DEF
217199,DEF
218633,FWD
221394,DEF
219492,DEF
221499,FWD
221831,FWD
222024,GK
223502,FWD
223670,FWD
224270,FWD
224311,DEF
226179,DEF
226197,FWD
226232,FWD
229174,DEF
229194,DEF
229382,FWD
229856,FWD
231411,DEF
231535,DEF
231956,DEF
233196,DEF
231972,FWD
233175,DEF
233281,DEF
233457,DEF
233463,FWD
233467,FWD
234736,FWD
235166,DEF
234912,DEF
235277,DEF
235380,DEF
236591,FWD
236627,DEF
236750,DEF
236867,GK
236870,DEF
238009,DEF
238226,DEF
238351,DEF
239597,FWD
239636,FWD
240616,DEF
239873,FWD
241978,GK
241982,DEF
242184,DEF
243036,GK
243177,DEF
243218,DEF
243241,DEF
244088,FWD
244106,FWD
244256,GK
245979,DEF
247050,FWD
247213,FWD
247479,GK
247648,DEF
248572,FWD
248772,GK
251542,DEF
251672,DEF
251787,DEF
251880,FWD
252827,FWD
254022,FWD
255079,GK
255099,FWD
255108,FWD
255273,DEF
255308,GK
255352,FWD
256115,FWD
256128,DEF
257304,GK
257318,GK
257411,DEF
257956,FWD
258916,DEF
259064,FWD
258948,GK
259067,GK
259069,DEF
259117,FWD
260109,DEF
260183,FWD
260284,DEF
261364,DEF
122066,FWD
160195,FWD
180740,DEF
189208,FWD
181298,DEF
192285,FWD
189910,FWD
193206,FWD
193557,FWD
197953,DEF
197990,DEF
198497,DEF
198624,DEF
199080,DEF
202375,DEF
202465,DEF
202502,FWD
202533,DEF
202583,GK
202926,DEF
205149,FWD
206489,DEF
215401,DEF
215738,DEF
215864,FWD
220532,GK
220573,FWD
220772,FWD
220894,FWD
222420,DEF
222435,DEF
222477,FWD
222922,FWD
224793,DEF
224870,FWD
225955,FWD
226084,FWD
226174,DEF
228454,FWD
228456,GK
228613,GK
229865,FWD
229911,DEF
230236,DEF
230303,FWD
232291,FWD
232417,GK
232476,DEF
233160,DEF
233092,FWD
233172,DEF
233535,DEF
234489,FWD
234846,GK
236282,FWD
237704,GK
239806,DEF
239949,DEF
240563,FWD
240685,DEF
240729,DEF
240902,FWD
240906,FWD
240921,DEF
241890,FWD
241935,DEF
242117,FWD
242196,DEF
242158,FWD
242800,DEF
243041,FWD
243739,DEF
243882,DEF
243939,DEF
244054,DEF
244118,FWD
244921,FWD
245331,FWD
246097,DEF
247140,DEF
247209,FWD
248768,FWD
248869,FWD
250916,GK
251022,DEF
251479,DEF
251456,DEF
251534,DEF
252119,DEF
252087,DEF
252259,FWD
252318,DEF
253223,DEF
253348,DEF
254289,DEF
254416,FWD
256131,DEF
256125,FWD
256276,GK
256307,FWD
257188,DEF
257191,FWD
257218,DEF
257225,GK
258156,GK
259456,FWD
259521,DEF
260718,FWD
260799,FWD
261141,FWD
166841,DEF
169465,FWD
171033,GK
179646,DEF
179636,FWD
180903,FWD
181013,GK
183527,DEF
182160,FWD
183486,FWD
183256,DEF
187093,DEF
182094,DEF
188207,DEF
188062,DEF
188985,FWD
188417,FWD
193123,DEF
193346,FWD
194035,DEF
198195,FWD
198630,DEF
199234,DEF
199440,DEF
199566,DEF
199741,FWD
201901,DEF
202014,DEF
202025,FWD
202073,FWD
202204,DEF
202164,DEF
202322,DEF
203733,DEF
204164,DEF
204644,FWD
205939,DEF
208675,FWD
208637,DEF
208739,FWD
208965,DEF
208968,GK
208992,DEF
208999,DEF
209177,DEF
211144,DEF
211484,FWD
213444,DEF
215940,DEF
215990,DEF
216265,FWD
216467,FWD
220101,DEF
220669,FWD
220912,FWD
220943,FWD
221239,DEF
222168,FWD
222299,DEF
222337,DEF
223899,FWD
224094,DEF
224115,DEF
224130,GK
225769,DEF
225869,GK
228860,GK
229733,DEF
229704,GK
229930,DEF
230064,DEF
232843,FWD
232790,GK
232901,GK
232748,DEF
233987,DEF
234143,DEF
234163,FWD
234290,DEF
234293,DEF
235318,DEF
235771,GK
235807,DEF
237160,DEF
237192,FWD
237226,DEF
237310,DEF
238263,DEF
238336,DEF
238375,DEF
238450,DEF
239269,DEF
239369,DEF
239492,DEF
239523,DEF
240530,DEF
240585,DEF
240913,GK
242774,GK
242722,DEF
243061,FWD
243995,DEF
244024,FWD
244946,DEF
244887,DEF
246834,FWD
246959,DEF
247026,DEF
251547,DEF
251635,DEF
251682,FWD
253030,DEF
254711,FWD
254719,DEF
256402,FWD
256539,DEF
258444,FWD
258768,DEF
260879,DEF
261400,DEF
162471,FWD
163303,DEF
178589,DEF
178767,GK
179685,GK
181381,DEF
186559,DEF
186970,DEF
189833,DEF
190122,DEF
190481,DEF
190597,DEF
194785,DEF
196436,FWD
196853,FWD
199277,FWD
199803,GK
203095,DEF
203138,DEF
203237,GK
203309,FWD
203328,FWD
205278,DEF
205352,GK
203445,DEF
205593,DEF
208455,DEF
210742,DEF
211001,DEF
211002,DEF
212601,FWD
212493,FWD
212710,GK
212932,FWD
213117,FWD
213152,FWD
214761,GK
213321,FWD
216823,FWD
218175,GK
218887,DEF
220940,DEF
219684,FWD
221664,DEF
221789,DEF
221767,FWD
223625,DEF
223908,DEF
224077,FWD
225266,DEF
227929,DEF
228069,FWD
229472,FWD
229488,DEF
229845,DEF
229815,DEF
230809,DEF
231013,FWD
231145,DEF
231212,DEF
232406,DEF
232513,FWD
232521,DEF
233424,FWD
233981,GK
234016,FWD
235266,GK
235441,DEF
235451,GK
235520,FWD
235548,DEF
235590,GK
236712,DEF
236650,FWD
236757,FWD
236846,DEF
236883,FWD
237023,FWD
237155,DEF
237721,DEF
237930,DEF
237916,FWD
239498,DEF
239552,FWD
240501,DEF
242284,FWD
243602,DEF
243619,FWD
244602,FWD
244656,GK
244912,GK
244935,FWD
244940,DEF
246289,FWD
246388,DEF
246390,DEF
246416,FWD
247539,FWD
247668,FWD
247667,DEF
247911,FWD
251193,FWD
251281,GK
251405,DEF
251431,FWD
252304,FWD
252329,DEF
252489,DEF
252495,FWD
252739,DEF
254066,DEF
252675,DEF
254461,FWD
255781,DEF
255946,GK
256098,FWD
256885,FWD
256674,FWD
257868,FWD
258025,FWD
258271,FWD
258306,FWD
135043,GK
142756,FWD
144021,DEF
167663,GK
167841,FWD
179742,FWD
179931,DEF
178565,DEF
184433,FWD
189938,DEF
189952,GK
186116,FWD
190530,DEF
193411,GK
193535,DEF
193768,DEF
194091,FWD
198235,FWD
198751,DEF
198856,DEF
199351,FWD
200845,FWD
204442,DEF
208158,FWD
208115,DEF
210240,FWD
210601,DEF
210706,FWD
212013,DEF
212095,DEF
212120,DEF
213933,DEF
217201,FWD
218345,FWD
218985,DEF
219670,DEF
219641,FWD
219461,DEF
221235,GK
221506,DEF
222389,GK
222773,DEF
223968,GK
222930,DEF
224337,DEF
224483,FWD
226523,DEF
227990,FWD
228111,FWD
228383,GK
228627,DEF
229817,GK
230395,FWD
230485,FWD
230872,GK
230984,DEF
232308,FWD
232377,FWD
232380,FWD
232397,DEF
232405,DEF
232577,DEF
233957,DEF
234007,FWD
234029,FWD
233763,GK
234107,DEF
235059,FWD
236668,DEF
237749,DEF
237799,FWD
237823,FWD
238803,FWD
238830,FWD
239224,FWD
240938,FWD
240992,DEF
242052,FWD
242183,FWD
242209,FWD
242542,DEF
243834,FWD
243894,DEF
245022,DEF
245231,FWD
246298,DEF
246406,DEF
246459,FWD
246659,DEF
248018,GK
248174,FWD
251754,DEF
252865,FWD
253177,DEF
254055,DEF
254200,DEF
254397,GK
256035,FWD
256658,FWD
258407,DEF
159067,FWD
159034,DEF
171189,DEF
171321,FWD
172555,FWD
173533,GK
182001,DEF
181436,DEF
182409,DEF
186139,DEF
186101,DEF
186578,DEF
186595,DEF
186882,GK
189944,DEF
190094,DEF
190494,DEF
190583,FWD
190664,FWD
190592,DEF
193688,DEF
199683,DEF
201403,FWD
201681,DEF
201886,DEF
203265,DEF
203398,DEF
203850,DEF
205669,DEF
205673,DEF
205874,GK
205926,DEF
206062,FWD
206106,FWD
206207,DEF
208977,FWD
206313,DEF
209196,DEF
208989,FWD
209417,DEF
211243,FWD
213694,FWD
214386,DEF
215574,DEF
216271,DEF
219937,GK
219957,DEF
219969,GK
222636,FWD
223727,GK
223981,DEF
224021,FWD
226152,FWD
226157,DEF
226237,DEF
228591,DEF
228674,DEF
228888,DEF
228897,DEF
230273,FWD
230357,DEF
230363,DEF
230372,DEF
232329,FWD
232627,FWD
232708,DEF
232711,DEF
234018,FWD
234025,FWD
233917,FWD
235215,FWD
235355,FWD
235450,FWD
235511,DEF
235519,DEF
236555,FWD
236758,GK
237895,FWD
237936,FWD
237989,DEF
239608,DEF
239629,FWD
239696,FWD
239768,DEF
239822,DEF
239894,DEF
240027,FWD
241150,FWD
241811,FWD
243574,DEF
244648,DEF
244948,DEF
244970,DEF
247031,DEF
247197,DEF
247474,DEF
251287,DEF
251377,FWD
251413,FWD
251429,DEF
251532,FWD
253052,DEF
253364,FWD
256689,FWD
257229,DEF
257265,DEF
257620,FWD
54013,FWD
256692,DEF
121134,GK
168317,FWD
169710,DEF
179731,DEF
180250,FWD
181971,DEF
182091,FWD
186518,FWD
187265,FWD
188616,FWD
191089,FWD
191153,GK
192320,DEF
197996,DEF
200968,DEF
202693,FWD
202771,DEF
203139,DEF
203756,FWD
205089,FWD
205351,FWD
208088,DEF
208374,FWD
208422,DEF
210583,FWD
212680,FWD
212790,FWD
212939,DEF
215074,DEF
215086,GK
215168,FWD
218208,DEF
218623,FWD
220826,FWD
220938,FWD
223139,DEF
223553,FWD
223734,DEF
227235,FWD
227412,DEF
228080,DEF
228205,DEF
229851,DEF
230824,DEF
231301,DEF
231413,GK
232728,DEF
232826,DEF
236369,DEF
236530,DEF
237735,DEF
238497,FWD
237994,FWD
238505,FWD
238674,GK
238759,DEF
238924,FWD
238941,DEF
238965,DEF
238945,DEF
240057,DEF
240050,DEF
240138,DEF
241872,DEF
241923,FWD
242041,DEF
242166,FWD
243552,GK
243716,FWD
243521,DEF
243944,DEF
245894,FWD
247345,DEF
247623,DEF
248002,DEF
251703,GK
251706,FWD
251775,DEF
252037,FWD
253400,DEF
254258,DEF
255137,DEF
258908,DEF
260989,FWD
261579,FWD
49674,FWD
165493,GK
170039,DEF
182435,GK
188058,FWD
190769,GK
191005,DEF
191655,GK
191572,DEF
194015,DEF
196932,FWD
196688,DEF
194846,DEF
199191,DEF
199568,GK
199721,GK
202530,FWD
202814,DEF
203423,GK
204886,DEF
203304,FWD
205156,DEF
208507,GK
208534,DEF
211557,DEF
211907,DEF
212454,FWD
214882,DEF
214777,FWD
216482,FWD
220649,FWD
221403,DEF
220915,FWD
223283,FWD
223402,DEF
223593,FWD
224987,GK
225071,DEF
225114,FWD
225117,DEF
227530,DEF
227675,DEF
227667,FWD
227732,FWD
229537,DEF
229658,FWD
230387,DEF
230410,FWD
230415,DEF
230486,FWD
232692,FWD
232787,FWD
232883,DEF
232884,FWD
234579,FWD
234660,DEF
234716,DEF
234779,GK
234284,FWD
234033,FWD
234020,GK
232991,FWD
234059,DEF
230995,FWD
157305,DEF
148696,DEF
258775,FWD
141111,FWD
258573,DEF
256167,FWD
231258,GK
230455,FWD
230214,DEF
159919,DEF
155964,FWD
156408,DEF
155886,GK
151270,FWD
256079,GK
255286,DEF
255190,FWD
255254,DEF
255233,FWD
255028,DEF
255218,DEF
254887,DEF
212950,DEF
212750,FWD
212683,FWD
212251,DEF
212158,FWD
210275,FWD
210209,FWD
205554,GK
178140,DEF
179903,DEF
178211,GK
166851,DEF
160220,FWD
118794,GK
261347,GK
261293,FWD
261190,GK
261109,DEF
261053,DEF
261031,FWD
260982,GK
244126,DEF
243881,FWD
243537,FWD
258562,FWD
258978,FWD
259078,GK
259381,FWD
256758,GK
256865,FWD
257130,GK
252731,FWD
252880,GK
253198,DEF
253190,FWD
253943,DEF
254492,DEF
241627,DEF
243257,FWD
243539,FWD
244958,FWD
246815,DEF
247498,DEF
247962,DEF
259432,FWD
259450,GK
259597,FWD
260001,DEF
260111,DEF
260411,DEF
260113,GK
260181,FWD
260429,GK
260553,DEF
259383,GK
257895,FWD
258003,DEF
257922,DEF
258661,FWD
258707,DEF
259042,FWD
252754,DEF
253770,FWD
254154,DEF
254298,GK
255347,DEF
255765,GK
246166,GK
247718,DEF
257284,DEF
257494,DEF
259160,FWD
259437,GK
246161,FWD
246411,DEF
247372,FWD
247224,GK
248379,GK
252643,GK
252657,GK
253186,GK
253403,FWD
227973,GK
253657,DEF
253682,DEF
255336,GK
255551,DEF
255597,DEF
256062,DEF
257117,DEF
257493,DEF
257693,DEF
257934,DEF
257968,DEF
258682,DEF
247223,DEF
252757,FWD
257710,DEF
261566,DEF
251110,DEF
259158,FWD
259651,DEF
260469,GK
254091,DEF
253763,FWD
255547,DEF
255261,FWD
255872,FWD
259756,GK
259763,DEF
260428,GK
260880,FWD
252609,DEF
256438,DEF
259258,DEF
259262,FWD
261432,FWD
248664,GK
250935,FWD
252419,FWD
255806,FWD
256221,DEF
256174,DEF
257568,GK
257836,DEF
257935,FWD
257674,DEF
258537,DEF
259870,FWD
260250,DEF
245174,FWD
159979,FWD
159995,FWD
160031,DEF
159954,DEF
159918,DEF
170320,DEF
189908,GK
189354,FWD
189177,DEF
226324,FWD
233746,FWD
245872,FWD
226997,DEF
226330,FWD
226333,DEF
226301,FWD
226308,FWD
233748,FWD
226968,DEF
232075,FWD
227318,DEF
227316,DEF
226975,FWD
235659,FWD
233747,DEF
227241,GK
227018,FWD
227257,FWD
226325,DEF
258310,GK
246272,FWD
248715,DEF
227101,DEF
227119,DEF
227330,GK
226922,DEF
227281,DEF
227410,DEF
238257,DEF
245188,DEF
245824,GK
240030,DEF
233337,GK
236479,DEF
245197,GK
233838,DEF
226354,FWD
226998,DEF
227112,DEF
227262,FWD
244302,FWD
227776,GK
233756,DEF
245186,DEF
245833,FWD
226991,DEF
227452,FWD
227775,DEF
233342,DEF
245879,FWD
245178,FWD
245181,DEF
245889,DEF
247116,DEF
226932,FWD
227111,DEF
227120,FWD
227201,FWD
227368,GK
242829,DEF
236648,DEF
241667,FWD
245888,FWD
259485,GK
226913,FWD
227348,FWD
227404,DEF
235594,DEF
227780,DEF
237288,FWD
245201,FWD
245825,GK
245885,FWD
227116,FWD
247512,FWD
261093,FWD
228724,FWD
233348,FWD
226964,FWD
227286,DEF
227453,DEF
227458,DEF
233322,DEF
227459,DEF
238280,GK
227140,DEF
242025,FWD
241526,FWD
248728,FWD
245887,GK
226927,DEF
233200,FWD
233759,DEF
239124,DEF
261091,DEF
247531,DEF
256422,DEF
258940,GK
227590,DEF
243054,DEF
247535,FWD
261090,FWD
241565,FWD
244058,GK
247809,FWD
247811,DEF
256251,DEF
254564,GK
231637,FWD
244303,FWD
